Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
209169_HY5CNBGXT_TCDM_2_C06_C64_3_1_o_AAGACA_S43_R1_001										11.83715734887829	3.1529139445236534	5.287837167342289	1.3570510672882083	0.7589629783440464	0.0	0.0
209170_HY5CNBGXT_TCDM_2_D06_X9_35_2_i_ACAGAT_S44_R1_001										13.501359370390151	4.0748545167243195	7.0764347956738165	2.0286157872434236	2.1159994797803665	0.0	0.0
209171_HY5CNBGXT_TCDM_2_E06_C64_3_1_i_TAGGCT_S45_R1_001										13.622760709636337	4.121983379353298	7.160522061988119	2.320172834897512	1.845452999221289	0.0	0.0
209172_HY5CNBGXT_TCDM_2_F06_C14_3_1_o_CTCCAT_S46_R1_001										12.742935601509572	3.3792812559066023	5.348105425681003	1.5490812172637598	0.6518312763522274	0.0	0.0
209173_HY5CNBGXT_TCDM_2_G06_X9_35_2_o_GCATGG_S47_R1_001										12.691222243304606	3.5620596170734578	5.779584498633935	1.7037995450636132	0.8512688402954762	0.09865143444473781	0.0
209174_HY5CNBGXT_TCDM_2_H06_C64_3_2_o_AATAGC_S48_R1_001										12.334135429089779	3.2860067690516352	5.346783730724819	1.4235417415209135	1.1559528051435044	0.0	0.0
209175_HY5CNBGXT_TCDM_2_A07_X9_35_1_i_GTGCCA_S49_R1_001										13.504563916963738	4.595450050111494	7.392630122360548	2.819006693375171	3.0960856401873325	0.0	0.0
209176_HY5CNBGXT_TCDM_2_B07_C64_3_3_i_TCGAGG_S50_R1_001										13.170346084882977	4.229308448749817	7.033796400097625	2.320450632858132	2.4589474150688724	0.0	0.0
209177_HY5CNBGXT_TCDM_2_C07_C17_3_3_i_CACTAA_S51_R1_001										12.508031181817847	3.4569453973452733	5.965718450573776	1.5055675690787633	0.9244007367967759	0.11392744510658814	0.0
209178_HY5CNBGXT_TCDM_2_D07_X9_35_1_o_GGTATA_S52_R1_001										10.584684963101958	2.932628828371982	4.462856571016387	1.0220336399333632	0.07077652313660118	0.0	0.0
209179_HY5CNBGXT_TCDM_2_E07_X2_24_3_i_CGCCTG_S53_R1_001										12.042244106566281	3.373625712017719	5.957174866366613	2.0092625272166975	1.491339806216139	0.10136196395853242	0.0
209180_HY5CNBGXT_TCDM_2_F07_X2_24_2_o_AATGAA_S54_R1_001										12.60949663613771	4.28807715398406	7.646571083632139	2.820912752240904	4.47287739692305	0.8185703764984126	0.334342180284524
209181_HY5CNBGXT_TCDM_2_G07_X2_24_1_o_ACAACG_S55_R1_001										12.052309389825174	3.4594924641965723	5.316753522400748	1.8453124510493029	1.6096877729430117	0.0	0.0
209182_HY5CNBGXT_TCDM_2_H07_X10_39_2_i_ATATCC_S56_R1_001										11.538215607397163	3.3185704735050408	4.684276089207565	1.368472904031638	1.170010537929664	0.09026423843780629	0.0
209183_HY5CNBGXT_TCDM_2_A08_X2_24_3_o_AGTACT_S57_R1_001										12.630812781425801	3.848703166219413	6.4204062042382795	1.837944299110782	2.9144382009282843	0.3222428311156821	0.0
209184_HY5CNBGXT_TCDM_2_B08_X2_24_2_i_ATAAGA_S58_R1_001										11.072058152042189	3.3202628470480935	5.513743340514751	2.16994331815833	1.3835497985559577	0.1440803103847788	0.0
209185_HY5CNBGXT_TCDM_2_C08_X10_39_3_o_GGTGAG_S59_R1_001										11.663162791475381	3.1378007648634423	4.956162802713387	1.1617300818246117	0.7434912615889239	0.11791200537996187	0.0
209186_HY5CNBGXT_TCDM_2_D08_X10_39_2_o_TTCCGC_S60_R1_001										12.200697571578596	3.500241695562809	5.360323390208397	1.1194262957185699	1.2418649647672828	0.16383840283171247	0.0
209187_HY5CNBGXT_TCDM_2_E08_X2_24_1_i_GAAGTG_S61_R1_001										12.566912714115459	3.5540913938345393	5.696024844144647	1.5954858894740531	1.6971112625724205	0.0	0.0
209188_HY5CNBGXT_TCDM_2_F08_X10_39_3_i_CAATGC_S62_R1_001										12.014414280542066	3.35663876320339	4.478004802421347	1.3581586333163507	0.6472247671507699	0.0	0.0
209189_HY5CNBGXT_TCDM_2_G08_X5_36_3_i_ACGTCT_S63_R1_001										14.333980759506668	4.089594044519588	7.438124766752234	2.2123147372630934	2.144010319451528	0.16997643180222077	0.0
209190_HY5CNBGXT_TCDM_2_H08_C64_4_2_i_CAGGAC_S64_R1_001										14.183763778841243	4.561481710489968	7.63703849673858	2.5717317484919278	3.5887191297310306	0.4809418777758486	0.0
209191_HY5CNBGXT_TCDM_2_A09_C64_4_3_i_AAGCTC_S65_R1_001										12.294129238177634	3.6760875539532125	5.996167658338988	2.1910697005203326	1.6609553132958657	0.11270274087142448	0.0
209192_HY5CNBGXT_TCDM_2_B09_X5_36_2_i_GACGAT_S66_R1_001										11.938922308392797	3.6277596446527145	5.911296847361422	1.8222556429201564	1.4988754628824843	0.28115118620591917	0.0
209193_HY5CNBGXT_TCDM_2_C09_C64_4_1_i_TCGTTC_S67_R1_001										13.322075958481715	4.5497546100270565	9.106942629787392	3.482888959988248	5.1562533589874135	0.9911043469667915	1.2653774802044782
209194_HY5CNBGXT_TCDM_2_D09_C14_4_3_o_CCAATT_S68_R1_001										11.084576015240089	3.16615072361659	5.624706089142851	1.6564734434744512	1.2754602595334208	0.11879352078711905	0.0
209195_HY5CNBGXT_TCDM_2_E09_C64_4_2_o_AGTTGA_S69_R1_001										11.57918905294104	3.3949973462613023	5.542046873240411	1.4443694978811146	1.4485105094492368	0.0	0.1856860261305724
209196_HY5CNBGXT_TCDM_2_F09_C64_4_1_o_AACCGA_S70_R1_001										11.657296425439483	3.388739200275133	6.466648109073249	1.6826750751453659	2.4379222095609023	0.4057632893036312	0.5348609113832246
209197_HY5CNBGXT_TCDM_2_G09_X5_36_1_i_CAGATG_S71_R1_001										12.399787655413276	3.7615388917837755	6.9455404101489275	2.1275050325575826	3.3237765902700924	0.7988111547942834	0.5436816402669554
209198_HY5CNBGXT_TCDM_2_H09_X5_36_2_o_GTAGAA_S72_R1_001										11.574701850459352	3.469503542868322	5.659018930962685	1.5515833320193353	1.776894479318547	0.0	0.28018804920683693
209199_HY5CNBGXT_TCDM_2_A10_A03_4_2_i_GACATC_S73_R1_001										11.623319971732963	3.507611258093878	5.194252179636443	1.4663745118779061	1.4209511773685661	0.0	0.0
209200_HY5CNBGXT_TCDM_2_B10_A03_4_3_o_CGATCT_S74_R1_001										10.909642496174115	3.294628313210831	5.792710546148468	1.9632452006561916	2.364421010039066	1.0195113119033223	0.22956527400804289
209201_HY5CNBGXT_TCDM_2_C10_A27_4_1_i_CGTCGC_S75_R1_001										11.588854374020215	3.4341136422630614	5.985501797792364	1.7955421649911079	1.9546595425406221	0.0	0.23019551699592594
209202_HY5CNBGXT_TCDM_2_D10_A27_4_1_o_ATGGCG_S76_R1_001										8.53002293766473	2.778677485897584	5.257186760580403	2.125942293298008	3.135132263192369	1.5478202207902625	0.0
209203_HY5CNBGXT_TCDM_2_E10_A27_4_2_o_ATTGGT_S77_R1_001										11.102325642093898	3.1400547075798513	5.800020851686457	1.5202254311658854	1.448669394348195	0.122825645467957	0.0
209204_HY5CNBGXT_TCDM_2_F10_X4_24_1_o_GCCACA_S78_R1_001										11.040699968132225	3.2184258014452722	5.677625188610533	1.4932717001915663	1.938845649368849	0.16547601392721817	0.0
209205_HY5CNBGXT_TCDM_2_G10_A27_4_2_i_CATCTA_S79_R1_001										12.092124222002958	3.650758876640338	6.046023700905128	1.8950460698851597	2.059781308225005	0.11865057813846488	0.0
209206_HY5CNBGXT_TCDM_2_H10_A27_4_3_i_AACAAG_S80_R1_001										11.66843097487975	3.578705892005122	6.263568605470669	1.7944202408599466	2.4257789108724235	0.13289490542548632	0.0
209207_HY5CNBGXT_TCDM_2_A11_X4_24_2_o_GCAGCC_S81_R1_001										12.710747899177303	3.371762607605333	5.270213903643898	1.2785391703545346	0.8980530406057683	0.0	0.0
209208_HY5CNBGXT_TCDM_2_B11_X4_24_1_i_ACTCTT_S82_R1_001										14.508242754957084	4.080886975031352	6.437644205581241	2.013551261010253	1.7348162918574037	0.0	0.0
209209_HY5CNBGXT_TCDM_2_C11_X5_36_3_o_TGCTAT_S83_R1_001										3.2469840473352987	1.020301490727383	1.490727382968492	0.0	0.0	0.0	0.0
209210_HY5CNBGXT_TCDM_2_D11_X4_24_2_i_AAGTGG_S84_R1_001										12.838109179401517	3.8163924642127354	6.899794839841186	2.009650906931274	2.661204662189568	0.0	0.22828050324396526
209211_HY5CNBGXT_TCDM_2_E11_X4_24_3_o_CTCATA_S85_R1_001										11.91173317630957	3.175218776381633	5.283365415223706	1.4395536913927567	0.7645931231676084	0.14181940677371693	0.0
209212_HY5CNBGXT_TCDM_2_F11_BLANK_AATCCG_S86_R1_001										0.1860566925686768	0.0	0.0	0.0	0.0	0.0	0.0
209213_HY5CNBGXT_TCDM_2_G11_A03_4_1_i_GGCCAA_S87_R1_001										11.858228897188894	3.344639712847018	4.644199473839178	1.0920850936588777	1.0276141179541143	0.0	0.0
209214_HY5CNBGXT_TCDM_2_H11_X8_37_2_i_AGACCA_S88_R1_001										12.233254705826097	3.7814741889059285	6.564211076686516	2.064677396820227	2.4407193590965237	0.0	0.21491228005002344
209215_HY5CNBGXT_TCDM_2_A12_X4_24_3_i_CGCGGA_S89_R1_001										12.88167443531906	3.728208801812008	6.167668174623775	1.8901794239299108	2.0529914074849396	0.0	0.0
209216_HY5CNBGXT_TCDM_2_B12_X8_37_3_o_CCTGCT_S90_R1_001										12.1575536758004	3.3677100842042327	5.810522817968618	1.4885509533446388	1.6520410168927686	0.0	0.21626055695748606
209217_HY5CNBGXT_TCDM_2_C12_X8_37_2_o_GCGCTG_S91_R1_001										11.278765921277447	3.3638349841891957	5.233298831046989	1.5071107966152808	1.3196787995020818	0.13760497805304156	0.0
209218_HY5CNBGXT_TCDM_2_D12_X8_37_1_o_GAACCT_S92_R1_001										12.129094544963808	3.612706727166165	5.9598440931863035	1.5593817745676313	1.741051821729983	0.15373883896515136	0.0
209219_HY5CNBGXT_TCDM_2_E12_X8_37_3_i_TTCGAG_S93_R1_001										12.657141870044256	3.5496946085613357	5.900583821925739	1.4331301266132486	1.753849213857732	0.0	0.15936191337032957
209220_HY5CNBGXT_TCDM_2_F12_C14_4_1_i_AGAATC_S94_R1_001										12.766675550848463	3.9723566259377847	6.697566127524021	1.6745584013434827	2.2655582111213013	0.1098861638372727	0.0
209221_HY5CNBGXT_TCDM_2_G12_X8_37_1_i_AGGCAT_S95_R1_001										12.318752847119852	3.39945534056696	5.463339820671793	1.4434451500122885	1.443185077615061	0.0	0.0
209222_HY5CNBGXT_TCDM_2_H12_C14_4_1_o_ACACGC_S96_R1_001										12.774688365917555	3.448222420297454	5.857680298063736	1.5525761413310057	1.879763284910173	0.1476112177207176	0.0
