Sample	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86
209069_HY55YBGXT_TCDM_1_G05_A20_1_1_o_CAACAG_S39_trim1	5191.0	5674.0	5596.0	5388.0	5810.0	6904.0	7462.0	6932.0	6604.0	7258.0	8346.0	10473.0	11412.0	10780.0	10398.0	10925.0	11813.0	13529.0	13608.0	14404.0	13977.0	12853.0	14321.0	15133.0	11633.0	12274.0	11921.0	12453.0	12134.0	11566.0	13986.0	21415.0	137474.0	246495.0
209070_HY55YBGXT_TCDM_1_H05_C17_1_3_o_GATTGT_S40_trim1	17915.0	18358.0	16940.0	17581.0	19579.0	22813.0	28562.0	30215.0	32648.0	41108.0	63272.0	99387.0	181095.0	124072.0	84947.0	73457.0	88284.0	100690.0	110114.0	123856.0	128002.0	122145.0	136525.0	168472.0	142076.0	135811.0	123572.0	127500.0	120735.0	137073.0	172587.0	370854.0	1492639.0	3616947.0
209071_HY55YBGXT_TCDM_1_A06_A20_1_1_i_CTCTCG_S41_trim1	11127.0	12602.0	12253.0	12517.0	14677.0	18035.0	22107.0	21638.0	21834.0	24446.0	28169.0	35442.0	41539.0	43479.0	48122.0	54927.0	62988.0	73734.0	82366.0	92253.0	91788.0	89282.0	108759.0	132002.0	116860.0	129662.0	121230.0	124850.0	114141.0	122894.0	163607.0	301227.0	1348934.0	3115508.0
209072_HY55YBGXT_TCDM_1_B06_A20_1_2_o_TGACAC_S42_trim1	5342.0	5429.0	5230.0	5060.0	5514.0	5795.0	6343.0	6773.0	6897.0	7455.0	8074.0	9642.0	10478.0	10447.0	10213.0	10899.0	11517.0	12524.0	13554.0	14324.0	13168.0	12333.0	13823.0	16007.0	12888.0	13586.0	13172.0	13405.0	12636.0	12104.0	14088.0	20018.0	89002.0	187462.0
209073_HY55YBGXT_TCDM_1_C06_X5_31_1_o_AAGACA_S43_trim1	1396.0	1554.0	1576.0	1581.0	1750.0	1881.0	1988.0	2039.0	2179.0	2274.0	2397.0	2813.0	2907.0	2965.0	3077.0	3382.0	3750.0	4163.0	4212.0	4717.0	4805.0	4787.0	5119.0	5508.0	4407.0	4637.0	4444.0	4530.0	4074.0	4581.0	5904.0	9150.0	22067.0	37499.0
209074_HY55YBGXT_TCDM_1_D06_X4_67_1_o_ACAGAT_S44_trim1	2085.0	2534.0	2206.0	2038.0	2014.0	2380.0	2464.0	2107.0	1961.0	2220.0	2729.0	3541.0	3729.0	3141.0	2559.0	2815.0	2952.0	3601.0	3017.0	3404.0	3877.0	3447.0	3496.0	3379.0	2078.0	2119.0	2435.0	2626.0	2862.0	2609.0	3146.0	4887.0	30552.0	49249.0
209075_HY55YBGXT_TCDM_1_E06_A27_1_2_o_TAGGCT_S45_trim1	5646.0	6579.0	6160.0	5904.0	6006.0	7221.0	7440.0	6690.0	5602.0	6310.0	7878.0	9634.0	10549.0	10354.0	8067.0	8936.0	8790.0	11129.0	9045.0	10545.0	11295.0	9578.0	9903.0	10054.0	6213.0	6390.0	7010.0	7628.0	9201.0	7242.0	8137.0	12824.0	116810.0	189699.0
209076_HY55YBGXT_TCDM_1_F06_X5_31_3_o_CTCCAT_S46_trim1	1644.0	1908.0	1698.0	1713.0	1665.0	1960.0	1972.0	1749.0	1600.0	1767.0	2164.0	2403.0	2622.0	2654.0	2015.0	2249.0	2370.0	2811.0	2320.0	2744.0	2980.0	2481.0	2638.0	2566.0	1660.0	1681.0	1824.0	2002.0	2263.0	1883.0	2100.0	3206.0	20823.0	34355.0
209077_HY55YBGXT_TCDM_1_G06_X5_31_2_o_GCATGG_S47_trim1	2365.0	2374.0	2281.0	2203.0	2162.0	2502.0	2596.0	2356.0	2355.0	2634.0	3041.0	3363.0	3762.0	3542.0	2946.0	3083.0	3300.0	3787.0	3370.0	3582.0	3654.0	3233.0	3498.0	3460.0	2300.0	2397.0	2349.0	2599.0	2728.0	2350.0	2584.0	3630.0	26591.0	45479.0
209078_HY55YBGXT_TCDM_1_H06_C64_1_3_i_AATAGC_S48_trim1	25605.0	28099.0	28629.0	30379.0	34667.0	42515.0	53686.0	52728.0	54674.0	57874.0	60427.0	73354.0	84220.0	87998.0	97013.0	107008.0	121242.0	134809.0	153690.0	174463.0	172036.0	163046.0	191193.0	225126.0	189214.0	204395.0	178304.0	175415.0	156721.0	172824.0	205028.0	342860.0	1004046.0	2847490.0
