gene_id	colors
Manes.15G012900.v8.1	grey
Manes.15G013000.v8.1	grey
Manes.15G013200.v8.1	turquoise
Manes.15G013400.v8.1	grey
Manes.15G013500.v8.1	grey
Manes.15G013600.v8.1	green
Manes.15G013700.v8.1	green
Manes.15G013800.v8.1	grey
Manes.15G014000.v8.1	yellow
Manes.15G014100.v8.1	blue
Manes.15G014200.v8.1	grey
Manes.15G014400.v8.1	blue
Manes.15G014500.v8.1	turquoise
Manes.15G014800.v8.1	grey
Manes.15G014900.v8.1	brown
Manes.15G015000.v8.1	turquoise
Manes.15G015200.v8.1	grey
Manes.15G015300.v8.1	turquoise
Manes.15G015400.v8.1	brown
Manes.15G015700.v8.1	black
Manes.15G015800.v8.1	salmon
Manes.15G015900.v8.1	turquoise
Manes.15G016100.v8.1	green
Manes.15G016200.v8.1	grey
Manes.15G016400.v8.1	blue
Manes.15G016600.v8.1	cyan
Manes.15G016900.v8.1	grey
Manes.15G017000.v8.1	salmon
Manes.15G017200.v8.1	blue
Manes.15G017500.v8.1	grey
Manes.15G017600.v8.1	turquoise
Manes.15G017700.v8.1	grey
Manes.15G017750.v8.1	turquoise
Manes.15G017800.v8.1	pink
Manes.15G017900.v8.1	grey
Manes.15G018000.v8.1	grey
Manes.15G018100.v8.1	yellow
Manes.15G018300.v8.1	grey
Manes.15G018400.v8.1	purple
Manes.15G018800.v8.1	grey
Manes.15G019100.v8.1	turquoise
Manes.15G019150.v8.1	grey
Manes.15G019200.v8.1	greenyellow
Manes.15G019300.v8.1	turquoise
Manes.15G019400.v8.1	grey
Manes.15G019500.v8.1	pink
Manes.15G019600.v8.1	blue
Manes.15G019800.v8.1	turquoise
Manes.15G020000.v8.1	grey
Manes.15G020100.v8.1	blue
Manes.15G020200.v8.1	turquoise
Manes.15G020300.v8.1	turquoise
Manes.15G020600.v8.1	turquoise
Manes.15G020800.v8.1	turquoise
Manes.15G020900.v8.1	turquoise
Manes.15G021000.v8.1	turquoise
Manes.15G021100.v8.1	blue
Manes.15G021200.v8.1	blue
Manes.15G021400.v8.1	grey
Manes.15G021600.v8.1	grey
Manes.15G021700.v8.1	turquoise
Manes.15G021800.v8.1	turquoise
Manes.15G021900.v8.1	grey
Manes.15G022000.v8.1	blue
Manes.15G022100.v8.1	brown
Manes.15G022200.v8.1	grey
Manes.15G022300.v8.1	yellow
Manes.15G022500.v8.1	grey
Manes.15G022800.v8.1	turquoise
Manes.15G022900.v8.1	grey
Manes.15G023000.v8.1	brown
Manes.15G023100.v8.1	grey
Manes.15G023300.v8.1	turquoise
Manes.15G023400.v8.1	grey
Manes.15G023600.v8.1	turquoise
Manes.15G023800.v8.1	turquoise
Manes.15G024100.v8.1	turquoise
Manes.15G024300.v8.1	grey
Manes.15G024500.v8.1	grey
Manes.15G024600.v8.1	turquoise
Manes.15G024850.v8.1	grey
Manes.15G025300.v8.1	grey
Manes.15G025500.v8.1	brown
Manes.15G025600.v8.1	turquoise
Manes.15G025800.v8.1	turquoise
Manes.15G025900.v8.1	grey
Manes.15G026000.v8.1	turquoise
Manes.15G026100.v8.1	turquoise
Manes.15G026300.v8.1	grey
Manes.15G026400.v8.1	turquoise
Manes.15G026500.v8.1	turquoise
Manes.15G026600.v8.1	grey
Manes.15G026900.v8.1	grey
Manes.15G027000.v8.1	turquoise
Manes.15G027200.v8.1	brown
Manes.15G027400.v8.1	blue
Manes.15G027500.v8.1	grey
Manes.15G027700.v8.1	turquoise
Manes.15G027800.v8.1	grey
Manes.15G027900.v8.1	grey
Manes.15G028000.v8.1	brown
Manes.15G028200.v8.1	grey
Manes.15G028300.v8.1	tan
Manes.15G028400.v8.1	turquoise
Manes.15G028700.v8.1	grey
Manes.15G028800.v8.1	greenyellow
Manes.15G028900.v8.1	blue
Manes.15G029000.v8.1	yellow
Manes.15G029200.v8.1	pink
Manes.15G029300.v8.1	green
Manes.15G029500.v8.1	grey
Manes.15G029700.v8.1	blue
Manes.15G029800.v8.1	grey
Manes.15G030000.v8.1	grey
Manes.15G030100.v8.1	grey
Manes.15G030300.v8.1	grey
Manes.15G030400.v8.1	turquoise
Manes.15G030500.v8.1	grey
Manes.15G030800.v8.1	blue
Manes.15G031000.v8.1	grey
Manes.15G031100.v8.1	turquoise
Manes.15G031200.v8.1	turquoise
Manes.15G031300.v8.1	green
Manes.15G031400.v8.1	grey
Manes.15G031500.v8.1	turquoise
Manes.15G031600.v8.1	grey
Manes.15G031700.v8.1	yellow
Manes.15G032000.v8.1	red
Manes.15G032100.v8.1	turquoise
Manes.15G032300.v8.1	grey
Manes.15G032400.v8.1	yellow
Manes.15G032500.v8.1	grey
Manes.15G032700.v8.1	brown
Manes.15G032900.v8.1	turquoise
Manes.15G033100.v8.1	tan
Manes.15G033200.v8.1	blue
Manes.15G033300.v8.1	blue
Manes.15G033500.v8.1	turquoise
Manes.15G033600.v8.1	grey
Manes.15G033900.v8.1	turquoise
Manes.15G034300.v8.1	blue
Manes.15G034400.v8.1	yellow
Manes.15G034600.v8.1	grey
Manes.15G034700.v8.1	turquoise
Manes.15G034800.v8.1	grey
Manes.15G035000.v8.1	turquoise
Manes.15G035200.v8.1	grey
Manes.15G035300.v8.1	grey
Manes.15G035500.v8.1	grey
Manes.15G035700.v8.1	grey
Manes.15G035800.v8.1	black
Manes.15G035900.v8.1	grey
Manes.15G036100.v8.1	turquoise
Manes.15G036200.v8.1	brown
Manes.15G036300.v8.1	midnightblue
Manes.15G036500.v8.1	grey
Manes.15G036700.v8.1	red
Manes.15G036800.v8.1	green
Manes.15G036900.v8.1	grey
Manes.15G037100.v8.1	brown
Manes.15G037200.v8.1	grey
Manes.15G037500.v8.1	turquoise
Manes.15G037700.v8.1	lightcyan
Manes.15G037800.v8.1	purple
Manes.15G038000.v8.1	grey
Manes.15G038200.v8.1	greenyellow
Manes.15G038300.v8.1	turquoise
Manes.15G038400.v8.1	grey
Manes.15G038600.v8.1	turquoise
Manes.15G038700.v8.1	grey
Manes.15G038800.v8.1	grey
Manes.15G038950.v8.1	cyan
Manes.15G039100.v8.1	grey
Manes.15G039300.v8.1	turquoise
Manes.15G039400.v8.1	turquoise
Manes.15G039700.v8.1	turquoise
Manes.15G040100.v8.1	grey
Manes.15G040400.v8.1	grey
Manes.15G040500.v8.1	grey
Manes.15G040600.v8.1	pink
Manes.15G040700.v8.1	magenta
Manes.15G040800.v8.1	grey
Manes.15G041000.v8.1	brown
Manes.15G041400.v8.1	turquoise
Manes.15G041500.v8.1	brown
Manes.15G041600.v8.1	brown
Manes.15G041700.v8.1	turquoise
Manes.15G041900.v8.1	grey
Manes.15G042000.v8.1	grey
Manes.15G042200.v8.1	brown
Manes.15G042300.v8.1	grey
Manes.15G042500.v8.1	yellow
Manes.15G042600.v8.1	grey
Manes.15G042700.v8.1	brown
Manes.15G042800.v8.1	turquoise
Manes.15G042900.v8.1	grey
Manes.15G043000.v8.1	grey
Manes.15G043100.v8.1	turquoise
Manes.15G043200.v8.1	turquoise
Manes.15G043300.v8.1	turquoise
Manes.15G043400.v8.1	midnightblue
Manes.15G043500.v8.1	purple
Manes.15G043600.v8.1	turquoise
Manes.15G043700.v8.1	turquoise
Manes.15G043800.v8.1	turquoise
Manes.15G044100.v8.1	turquoise
Manes.15G044200.v8.1	turquoise
Manes.15G044500.v8.1	brown
Manes.15G044600.v8.1	blue
Manes.15G044700.v8.1	grey
Manes.15G044900.v8.1	turquoise
Manes.15G045000.v8.1	turquoise
Manes.15G045100.v8.1	blue
Manes.15G045200.v8.1	turquoise
Manes.15G045400.v8.1	yellow
Manes.15G045500.v8.1	grey
Manes.15G045600.v8.1	grey
Manes.15G045800.v8.1	grey
Manes.15G045900.v8.1	grey
Manes.15G046000.v8.1	blue
Manes.15G046100.v8.1	grey
Manes.15G046200.v8.1	brown
Manes.15G046300.v8.1	black
Manes.15G046400.v8.1	grey
Manes.15G046600.v8.1	grey
Manes.15G046800.v8.1	grey
Manes.15G046900.v8.1	grey
Manes.15G047000.v8.1	grey
Manes.15G047100.v8.1	turquoise
Manes.15G047200.v8.1	turquoise
Manes.15G047300.v8.1	grey
Manes.15G047400.v8.1	purple
Manes.15G047600.v8.1	turquoise
Manes.15G047700.v8.1	turquoise
Manes.15G047800.v8.1	turquoise
Manes.15G047900.v8.1	turquoise
Manes.15G048200.v8.1	blue
Manes.15G048300.v8.1	pink
Manes.15G048400.v8.1	turquoise
Manes.15G048500.v8.1	blue
Manes.15G048600.v8.1	tan
Manes.15G048700.v8.1	brown
Manes.15G048800.v8.1	midnightblue
Manes.15G049000.v8.1	turquoise
Manes.15G049300.v8.1	grey
Manes.15G049400.v8.1	grey
Manes.15G049600.v8.1	brown
Manes.15G049700.v8.1	grey
Manes.15G049800.v8.1	grey
Manes.15G049850.v8.1	brown
Manes.15G049900.v8.1	turquoise
Manes.15G050000.v8.1	brown
Manes.15G050100.v8.1	yellow
Manes.15G050400.v8.1	turquoise
Manes.15G050500.v8.1	grey
Manes.15G050712.v8.1	blue
Manes.15G050825.v8.1	turquoise
Manes.15G050900.v8.1	blue
Manes.15G051150.v8.1	grey
Manes.15G051300.v8.1	grey
Manes.15G051384.v8.1	turquoise
Manes.15G051466.v8.1	turquoise
Manes.15G051715.v8.1	turquoise
Manes.15G051800.v8.1	turquoise
Manes.15G051900.v8.1	grey
Manes.15G052100.v8.1	blue
Manes.15G052300.v8.1	turquoise
Manes.15G052700.v8.1	blue
Manes.15G052800.v8.1	midnightblue
Manes.15G053100.v8.1	blue
Manes.15G053200.v8.1	grey
Manes.15G053300.v8.1	turquoise
Manes.15G053400.v8.1	pink
Manes.15G053500.v8.1	grey
Manes.15G053700.v8.1	grey
Manes.15G053800.v8.1	turquoise
Manes.15G054100.v8.1	blue
Manes.15G054300.v8.1	brown
Manes.15G054400.v8.1	grey
Manes.15G054600.v8.1	grey
Manes.15G054700.v8.1	blue
Manes.15G054800.v8.1	turquoise
Manes.15G054900.v8.1	yellow
Manes.15G055000.v8.1	grey
Manes.15G055100.v8.1	turquoise
Manes.15G055300.v8.1	purple
Manes.15G055500.v8.1	grey
Manes.15G055600.v8.1	yellow
Manes.15G055700.v8.1	grey
Manes.15G055800.v8.1	turquoise
Manes.15G055900.v8.1	grey
Manes.15G056200.v8.1	turquoise
Manes.15G056300.v8.1	brown
Manes.15G056400.v8.1	turquoise
Manes.15G056500.v8.1	turquoise
Manes.15G056600.v8.1	pink
Manes.15G056800.v8.1	brown
Manes.15G057000.v8.1	pink
Manes.15G057100.v8.1	brown
Manes.15G057200.v8.1	turquoise
Manes.15G057300.v8.1	grey
Manes.15G057400.v8.1	grey
Manes.15G057600.v8.1	grey
Manes.15G057700.v8.1	brown
Manes.15G057800.v8.1	grey
Manes.15G057900.v8.1	turquoise
Manes.15G058100.v8.1	blue
Manes.15G058300.v8.1	grey
Manes.15G058400.v8.1	turquoise
Manes.15G058500.v8.1	turquoise
Manes.15G058600.v8.1	purple
Manes.15G058700.v8.1	grey
Manes.15G058900.v8.1	yellow
Manes.15G059000.v8.1	turquoise
Manes.15G059200.v8.1	turquoise
Manes.15G059300.v8.1	yellow
Manes.15G059700.v8.1	turquoise
Manes.15G059750.v8.1	purple
Manes.15G059800.v8.1	brown
Manes.15G060100.v8.1	black
Manes.15G060400.v8.1	brown
Manes.15G060500.v8.1	yellow
Manes.15G060600.v8.1	grey
Manes.15G060800.v8.1	turquoise
Manes.15G061000.v8.1	grey
Manes.15G061300.v8.1	turquoise
Manes.15G061600.v8.1	black
Manes.15G061700.v8.1	yellow
Manes.15G061900.v8.1	turquoise
Manes.15G062000.v8.1	blue
Manes.15G062100.v8.1	grey
Manes.15G062200.v8.1	brown
Manes.15G062300.v8.1	grey
Manes.15G062500.v8.1	cyan
Manes.15G062800.v8.1	blue
Manes.15G062900.v8.1	brown
Manes.15G063200.v8.1	grey
Manes.15G063500.v8.1	grey
Manes.15G063600.v8.1	turquoise
Manes.15G063700.v8.1	turquoise
Manes.15G063800.v8.1	turquoise
Manes.15G063900.v8.1	grey
Manes.15G064000.v8.1	turquoise
Manes.15G064100.v8.1	grey
Manes.15G064200.v8.1	grey
Manes.15G064300.v8.1	turquoise
Manes.15G064400.v8.1	grey
Manes.15G064500.v8.1	grey
Manes.15G064700.v8.1	brown
Manes.15G064800.v8.1	grey
Manes.15G064900.v8.1	yellow
Manes.15G065000.v8.1	blue
Manes.15G065600.v8.1	black
Manes.15G065700.v8.1	grey
Manes.15G065900.v8.1	turquoise
Manes.15G066000.v8.1	grey
Manes.15G066100.v8.1	brown
Manes.15G066200.v8.1	grey
Manes.15G066300.v8.1	grey
Manes.15G066500.v8.1	grey
Manes.15G066600.v8.1	red
Manes.15G066900.v8.1	grey
Manes.15G067000.v8.1	grey
Manes.15G067100.v8.1	grey
Manes.15G067166.v8.1	grey
Manes.15G067500.v8.1	grey
Manes.15G067700.v8.1	turquoise
Manes.15G067800.v8.1	grey
Manes.15G068000.v8.1	grey
Manes.15G068100.v8.1	turquoise
Manes.15G068700.v8.1	blue
Manes.15G068900.v8.1	turquoise
Manes.15G069000.v8.1	grey
Manes.15G069200.v8.1	yellow
Manes.15G069600.v8.1	turquoise
Manes.15G069800.v8.1	grey
Manes.15G069900.v8.1	turquoise
Manes.15G070000.v8.1	grey
Manes.15G070100.v8.1	turquoise
Manes.15G070200.v8.1	turquoise
Manes.15G070387.v8.1	turquoise
Manes.15G070800.v8.1	blue
Manes.15G070900.v8.1	grey
Manes.15G071100.v8.1	grey
Manes.15G071150.v8.1	grey
Manes.15G071200.v8.1	blue
Manes.15G071300.v8.1	grey
Manes.15G071400.v8.1	turquoise
Manes.15G071500.v8.1	turquoise
Manes.15G071600.v8.1	grey
Manes.15G071800.v8.1	grey
Manes.15G071900.v8.1	turquoise
Manes.15G072000.v8.1	turquoise
Manes.15G072300.v8.1	turquoise
Manes.15G072400.v8.1	turquoise
Manes.15G072500.v8.1	pink
Manes.15G072600.v8.1	green
Manes.15G072700.v8.1	turquoise
Manes.15G072800.v8.1	grey
Manes.15G073100.v8.1	red
Manes.15G073600.v8.1	turquoise
Manes.15G073700.v8.1	brown
Manes.15G074101.v8.1	turquoise
Manes.15G074200.v8.1	grey
Manes.15G074600.v8.1	grey
Manes.15G074700.v8.1	grey
Manes.15G074800.v8.1	yellow
Manes.15G075200.v8.1	grey
Manes.15G075300.v8.1	grey
Manes.15G075400.v8.1	turquoise
Manes.15G075500.v8.1	turquoise
Manes.15G075600.v8.1	blue
Manes.15G075700.v8.1	turquoise
Manes.15G076400.v8.1	grey
Manes.15G076500.v8.1	grey
Manes.15G076600.v8.1	blue
Manes.15G076800.v8.1	yellow
Manes.15G076900.v8.1	brown
Manes.15G077000.v8.1	black
Manes.15G077400.v8.1	turquoise
Manes.15G077500.v8.1	brown
Manes.15G077600.v8.1	blue
Manes.15G077900.v8.1	grey
Manes.15G078000.v8.1	green
Manes.15G078200.v8.1	turquoise
Manes.15G078300.v8.1	magenta
Manes.15G078400.v8.1	turquoise
Manes.15G078700.v8.1	magenta
Manes.15G079100.v8.1	turquoise
Manes.15G079200.v8.1	pink
Manes.15G079300.v8.1	turquoise
Manes.15G079400.v8.1	turquoise
Manes.15G079500.v8.1	turquoise
Manes.15G079600.v8.1	grey
Manes.15G080100.v8.1	grey
Manes.15G080300.v8.1	turquoise
Manes.15G080400.v8.1	yellow
Manes.15G080500.v8.1	turquoise
Manes.15G080600.v8.1	turquoise
Manes.15G080800.v8.1	grey
Manes.15G080900.v8.1	grey
Manes.15G081000.v8.1	turquoise
Manes.15G081100.v8.1	brown
Manes.15G081202.v8.1	green
Manes.15G081300.v8.1	blue
Manes.15G081401.v8.1	grey
Manes.15G081500.v8.1	red
Manes.15G082000.v8.1	grey
Manes.15G082200.v8.1	lightcyan
Manes.15G082400.v8.1	green
Manes.15G082500.v8.1	grey
Manes.15G082700.v8.1	grey
Manes.15G082900.v8.1	black
Manes.15G083000.v8.1	grey
Manes.15G083100.v8.1	yellow
Manes.15G083300.v8.1	green
Manes.15G083400.v8.1	grey
Manes.15G083500.v8.1	grey
Manes.15G084000.v8.1	grey
Manes.15G084200.v8.1	brown
Manes.15G084400.v8.1	grey
Manes.15G084500.v8.1	turquoise
Manes.15G084600.v8.1	grey
Manes.15G084700.v8.1	brown
Manes.15G084800.v8.1	grey
Manes.15G085100.v8.1	brown
Manes.15G085200.v8.1	turquoise
Manes.15G085300.v8.1	turquoise
Manes.15G085500.v8.1	green
Manes.15G085600.v8.1	yellow
Manes.15G085700.v8.1	turquoise
Manes.15G086000.v8.1	grey
Manes.15G086100.v8.1	blue
Manes.15G086400.v8.1	lightcyan
Manes.15G086600.v8.1	tan
Manes.15G086700.v8.1	turquoise
Manes.15G086800.v8.1	yellow
Manes.15G087000.v8.1	turquoise
Manes.15G087200.v8.1	turquoise
Manes.15G087300.v8.1	turquoise
Manes.15G087400.v8.1	turquoise
Manes.15G087600.v8.1	turquoise
Manes.15G087700.v8.1	turquoise
Manes.15G087800.v8.1	grey
Manes.15G087900.v8.1	grey
Manes.15G088000.v8.1	brown
Manes.15G088100.v8.1	brown
Manes.15G088400.v8.1	turquoise
Manes.15G088600.v8.1	turquoise
Manes.15G088800.v8.1	turquoise
Manes.15G089000.v8.1	grey
Manes.15G089100.v8.1	turquoise
Manes.15G089200.v8.1	grey
Manes.15G089300.v8.1	turquoise
Manes.15G089400.v8.1	turquoise
Manes.15G089600.v8.1	yellow
Manes.15G089728.v8.1	turquoise
Manes.15G089756.v8.1	turquoise
Manes.15G089900.v8.1	grey
Manes.15G090000.v8.1	brown
Manes.15G090100.v8.1	grey
Manes.15G090200.v8.1	grey
Manes.15G090300.v8.1	turquoise
Manes.15G090400.v8.1	grey
Manes.15G090500.v8.1	blue
Manes.15G090700.v8.1	grey
Manes.15G090800.v8.1	turquoise
Manes.15G090900.v8.1	brown
Manes.15G091000.v8.1	brown
Manes.15G091200.v8.1	grey
Manes.15G091800.v8.1	grey
Manes.15G091900.v8.1	pink
Manes.15G092000.v8.1	grey
Manes.15G092100.v8.1	yellow
Manes.15G092300.v8.1	yellow
Manes.15G092500.v8.1	turquoise
Manes.15G092600.v8.1	grey
Manes.15G092700.v8.1	turquoise
Manes.15G092800.v8.1	turquoise
Manes.15G092900.v8.1	grey
Manes.15G093000.v8.1	brown
Manes.15G093100.v8.1	black
Manes.15G093600.v8.1	grey
Manes.15G093700.v8.1	turquoise
Manes.15G094300.v8.1	turquoise
Manes.15G094500.v8.1	turquoise
Manes.15G094700.v8.1	blue
Manes.15G094800.v8.1	grey
Manes.15G094900.v8.1	yellow
Manes.15G095100.v8.1	grey
Manes.15G095200.v8.1	grey
Manes.15G095300.v8.1	blue
Manes.15G095400.v8.1	grey
Manes.15G095600.v8.1	turquoise
Manes.15G095700.v8.1	grey
Manes.15G095900.v8.1	turquoise
Manes.15G096000.v8.1	grey
Manes.15G096100.v8.1	turquoise
Manes.15G096200.v8.1	yellow
Manes.15G096400.v8.1	black
Manes.15G096500.v8.1	grey
Manes.15G096600.v8.1	grey
Manes.15G096800.v8.1	grey
Manes.15G096900.v8.1	grey
Manes.15G097000.v8.1	turquoise
Manes.15G097200.v8.1	blue
Manes.15G097400.v8.1	turquoise
Manes.15G097600.v8.1	grey
Manes.15G097700.v8.1	grey
Manes.15G097900.v8.1	purple
Manes.15G098000.v8.1	grey
Manes.15G098500.v8.1	blue
Manes.15G098600.v8.1	grey
Manes.15G098700.v8.1	grey
Manes.15G098800.v8.1	brown
Manes.15G098900.v8.1	grey
Manes.15G099200.v8.1	brown
Manes.15G099300.v8.1	black
Manes.15G099400.v8.1	turquoise
Manes.15G099500.v8.1	grey
Manes.15G099900.v8.1	grey
Manes.15G100000.v8.1	blue
Manes.15G100200.v8.1	brown
Manes.15G100300.v8.1	turquoise
Manes.15G100400.v8.1	grey
Manes.15G100500.v8.1	turquoise
Manes.15G100600.v8.1	grey
Manes.15G100700.v8.1	turquoise
Manes.15G100800.v8.1	turquoise
Manes.15G100900.v8.1	grey
Manes.15G101000.v8.1	blue
Manes.15G101100.v8.1	grey
Manes.15G101300.v8.1	turquoise
Manes.15G101600.v8.1	turquoise
Manes.15G101700.v8.1	blue
Manes.15G101800.v8.1	grey
Manes.15G101900.v8.1	grey
Manes.15G102000.v8.1	grey
Manes.15G102100.v8.1	grey
Manes.15G102300.v8.1	grey
Manes.15G102400.v8.1	grey
Manes.15G102500.v8.1	green
Manes.15G102600.v8.1	turquoise
Manes.15G102650.v8.1	grey
Manes.15G102700.v8.1	grey
Manes.15G102900.v8.1	grey
Manes.15G103000.v8.1	brown
Manes.15G103100.v8.1	blue
Manes.15G103200.v8.1	turquoise
Manes.15G103500.v8.1	turquoise
Manes.15G103700.v8.1	turquoise
Manes.15G103800.v8.1	yellow
Manes.15G104000.v8.1	grey
Manes.15G104300.v8.1	purple
Manes.15G104600.v8.1	grey
Manes.15G104800.v8.1	grey
Manes.15G104900.v8.1	red
Manes.15G105000.v8.1	grey
Manes.15G105200.v8.1	turquoise
Manes.15G105400.v8.1	grey
Manes.15G105500.v8.1	turquoise
Manes.15G105700.v8.1	blue
Manes.15G105800.v8.1	purple
Manes.15G105900.v8.1	turquoise
Manes.15G106000.v8.1	turquoise
Manes.15G106300.v8.1	grey
Manes.15G106400.v8.1	blue
Manes.15G106500.v8.1	turquoise
Manes.15G106600.v8.1	yellow
Manes.15G106700.v8.1	turquoise
Manes.15G106900.v8.1	turquoise
Manes.15G107234.v8.1	grey
Manes.15G107301.v8.1	grey
Manes.15G107500.v8.1	grey
Manes.15G107600.v8.1	grey
Manes.15G107700.v8.1	turquoise
Manes.15G107800.v8.1	grey
Manes.15G107900.v8.1	brown
Manes.15G108100.v8.1	grey
Manes.15G108200.v8.1	grey
Manes.15G108300.v8.1	turquoise
Manes.15G108400.v8.1	grey
Manes.15G108500.v8.1	turquoise
Manes.15G108600.v8.1	brown
Manes.15G108800.v8.1	grey
Manes.15G108900.v8.1	turquoise
Manes.15G109000.v8.1	turquoise
Manes.15G109101.v8.1	grey
Manes.15G109201.v8.1	turquoise
Manes.15G109300.v8.1	blue
Manes.15G110100.v8.1	turquoise
Manes.15G110200.v8.1	turquoise
Manes.15G110300.v8.1	tan
Manes.15G110400.v8.1	turquoise
Manes.15G110500.v8.1	turquoise
Manes.15G110600.v8.1	turquoise
Manes.15G110700.v8.1	blue
Manes.15G110800.v8.1	grey
Manes.15G110900.v8.1	blue
Manes.15G111300.v8.1	turquoise
Manes.15G111400.v8.1	grey
Manes.15G111500.v8.1	turquoise
Manes.15G111900.v8.1	blue
Manes.15G112000.v8.1	blue
Manes.15G112100.v8.1	turquoise
Manes.15G112200.v8.1	red
Manes.15G112400.v8.1	blue
Manes.15G112500.v8.1	brown
Manes.15G112600.v8.1	grey
Manes.15G112800.v8.1	grey
Manes.15G113000.v8.1	turquoise
Manes.15G113100.v8.1	turquoise
Manes.15G113200.v8.1	brown
Manes.15G113300.v8.1	brown
Manes.15G113400.v8.1	turquoise
Manes.15G113600.v8.1	blue
Manes.15G113700.v8.1	turquoise
Manes.15G113900.v8.1	grey
Manes.15G114000.v8.1	turquoise
Manes.15G114300.v8.1	grey
Manes.15G114400.v8.1	blue
Manes.15G114500.v8.1	grey
Manes.15G114600.v8.1	greenyellow
Manes.15G114700.v8.1	grey
Manes.15G114800.v8.1	turquoise
Manes.15G114900.v8.1	turquoise
Manes.15G115000.v8.1	grey
Manes.15G115100.v8.1	red
Manes.15G115200.v8.1	turquoise
Manes.15G115400.v8.1	turquoise
Manes.15G115600.v8.1	pink
Manes.15G115900.v8.1	brown
Manes.15G116100.v8.1	grey
Manes.15G116200.v8.1	turquoise
Manes.15G116300.v8.1	turquoise
Manes.15G116400.v8.1	grey
Manes.15G116700.v8.1	pink
Manes.15G116800.v8.1	yellow
Manes.15G116900.v8.1	grey
Manes.15G117100.v8.1	blue
Manes.15G117200.v8.1	blue
Manes.15G117300.v8.1	grey
Manes.15G117400.v8.1	blue
Manes.15G117500.v8.1	grey
Manes.15G117700.v8.1	turquoise
Manes.15G117800.v8.1	grey
Manes.15G117900.v8.1	grey
Manes.15G118000.v8.1	turquoise
Manes.15G118100.v8.1	yellow
Manes.15G118200.v8.1	grey
Manes.15G118400.v8.1	turquoise
Manes.15G118600.v8.1	turquoise
Manes.15G119000.v8.1	turquoise
Manes.15G119300.v8.1	yellow
Manes.15G119950.v8.1	grey
Manes.15G120000.v8.1	grey
Manes.15G120100.v8.1	turquoise
Manes.15G120300.v8.1	grey
Manes.15G120400.v8.1	turquoise
Manes.15G120501.v8.1	yellow
Manes.15G120601.v8.1	grey
Manes.15G120800.v8.1	grey
Manes.15G121000.v8.1	brown
Manes.15G121100.v8.1	grey
Manes.15G121200.v8.1	yellow
Manes.15G121300.v8.1	grey
Manes.15G121700.v8.1	yellow
Manes.15G121800.v8.1	black
Manes.15G122100.v8.1	turquoise
Manes.15G122200.v8.1	turquoise
Manes.15G122300.v8.1	grey
Manes.15G122400.v8.1	blue
Manes.15G122600.v8.1	turquoise
Manes.15G123000.v8.1	grey
Manes.15G123100.v8.1	turquoise
Manes.15G123300.v8.1	grey
Manes.15G123500.v8.1	pink
Manes.15G123600.v8.1	grey
Manes.15G123700.v8.1	blue
Manes.15G123800.v8.1	grey
Manes.15G123867.v8.1	grey
Manes.15G124100.v8.1	lightcyan
Manes.15G124500.v8.1	blue
Manes.15G124575.v8.1	turquoise
Manes.15G124650.v8.1	salmon
Manes.15G124800.v8.1	turquoise
Manes.15G124900.v8.1	brown
Manes.15G125000.v8.1	grey
Manes.15G125100.v8.1	green
Manes.15G125200.v8.1	turquoise
Manes.15G125300.v8.1	red
Manes.15G125500.v8.1	grey
Manes.15G125700.v8.1	brown
Manes.15G125800.v8.1	grey
Manes.15G126000.v8.1	grey
Manes.15G126100.v8.1	grey
Manes.15G126300.v8.1	grey
Manes.15G126400.v8.1	greenyellow
Manes.15G126600.v8.1	brown
Manes.15G126700.v8.1	grey
Manes.15G126800.v8.1	grey
Manes.15G126900.v8.1	grey
Manes.15G127000.v8.1	turquoise
Manes.15G127100.v8.1	turquoise
Manes.15G127400.v8.1	yellow
Manes.15G127500.v8.1	grey
Manes.15G127600.v8.1	turquoise
Manes.15G127700.v8.1	turquoise
Manes.15G127800.v8.1	purple
Manes.15G127900.v8.1	red
Manes.15G128000.v8.1	turquoise
Manes.15G128100.v8.1	grey
Manes.15G128200.v8.1	grey
Manes.15G128250.v8.1	turquoise
Manes.15G128300.v8.1	yellow
Manes.15G128400.v8.1	black
Manes.15G128500.v8.1	purple
Manes.15G128900.v8.1	blue
Manes.15G129000.v8.1	turquoise
Manes.15G129800.v8.1	grey
Manes.15G130000.v8.1	turquoise
Manes.15G130300.v8.1	grey
Manes.15G130400.v8.1	turquoise
Manes.15G130600.v8.1	grey
Manes.15G130700.v8.1	yellow
Manes.15G130800.v8.1	grey
Manes.15G130900.v8.1	turquoise
Manes.15G131000.v8.1	turquoise
Manes.15G131200.v8.1	grey
Manes.15G131300.v8.1	turquoise
Manes.15G131400.v8.1	turquoise
Manes.15G131600.v8.1	brown
Manes.15G131700.v8.1	turquoise
Manes.15G131800.v8.1	turquoise
Manes.15G132300.v8.1	brown
Manes.15G132400.v8.1	brown
Manes.15G132500.v8.1	grey
Manes.15G132650.v8.1	turquoise
Manes.15G132800.v8.1	grey
Manes.15G133000.v8.1	turquoise
Manes.15G133100.v8.1	brown
Manes.15G133200.v8.1	grey
Manes.15G133300.v8.1	turquoise
Manes.15G133400.v8.1	turquoise
Manes.15G133500.v8.1	pink
Manes.15G133800.v8.1	grey
Manes.15G134000.v8.1	blue
Manes.15G134100.v8.1	turquoise
Manes.15G134200.v8.1	turquoise
Manes.15G134300.v8.1	grey
Manes.15G134400.v8.1	green
